,Time (ms),Channel,Temp (C),RH %,Voltage,Sensor Resistance (kOhms),Label,Accuracy
5541,0.23727670062059772,1.0,27.67,0.03320802744865161,0.10620218743559444,0.10553306238076318,1.0,0.00018169078938540248
5542,0.2374337357964771,1.0,27.67,0.03320802744865161,0.09781291978674508,0.0970534975740519,1.0,0.00017867977998583864
5543,0.23763278038246438,1.0,27.67,0.03320802744865161,0.11291360155466805,0.11231981121693618,1.0,0.00018422538202045904
5544,0.2377338030115333,1.0,27.67,0.03320802744865161,0.10620218743559444,0.10553306238076318,1.0,0.00018177386115886436
5545,0.2378118204874479,1.0,27.67,0.03320802744865161,0.10284648037605273,0.10214072294675135,1.0,0.00018056551511433434
5546,0.23791584378866737,1.0,27.67,0.03320802744865161,0.10284648037605273,0.10214072294675135,1.0,0.00018058429945023335
5547,0.23805687537974377,1.0,27.67,0.03320802744865161,0.09949077331651104,0.0987490602330921,1.0,0.00017939528671495533
5548,0.23830993206444115,1.0,27.67,0.03320802744865161,0.09949077331651104,0.0987490602330921,1.0,0.00017944069045292257
5549,0.238415955813761,1.0,27.67,0.03320802744865161,0.09949077331651104,0.0987490602330921,1.0,0.0001794597167786044
5550,0.2385949959187445,1.0,27.67,0.01949494727987571,0.0944572127272034,0.09366288974800886,1.0,0.0001752647827916504
5551,0.23868201541111078,1.0,27.67,0.01949494727987571,0.10116862684628677,0.1004448020239919,1.0,0.00017766106413053199
5552,0.23881004408953477,1.0,27.67,0.01949494727987571,0.10452433390582846,0.10383680309782886,1.0,0.00017888676884685685
5553,0.2389400732160591,1.0,27.67,0.01949494727987571,0.0944572127272034,0.09366288974800886,1.0,0.00017532527421399889
5554,0.2391031097362396,1.0,27.67,0.01949494727987571,0.09613506625697912,0.09535811404687135,1.0,0.00017594631505376393
5555,0.2392531433437677,1.0,27.67,0.01949494727987571,0.09781291978674508,0.0970534975740519,1.0,0.00017656728792566208
5556,0.2393481646285355,1.0,27.67,0.01949494727987571,0.0944572127272034,0.09366288974800886,1.0,0.0001753968388417522
5557,0.23947819375505983,1.0,27.67,0.01949494727987571,0.09277935919743742,0.09196784458100035,1.0,0.00017482899859276108
5558,0.2395682139195767,1.0,27.67,0.01949494727987571,0.0894236521379055,0.08857827173903479,1.0,0.0001736693836548949
5559,0.23972824976760665,1.0,27.67,0.01949494727987571,0.08439013553248376,0.08349520620617272,1.0,0.0001719488966682156
5560,0.23981626948402313,1.0,27.67,0.01949494727987571,0.0894236521379055,0.08857827173903479,1.0,0.00017371246943063842
5561,0.23992229323334296,1.0,27.67,0.01949494727987571,0.08606794507836381,0.08518939552095771,1.0,0.00017256314212645948
5562,0.2400623246003692,1.0,27.67,0.01949494727987571,0.08774579860813954,0.08688374406406645,1.0,0.0001731702633070097
5563,0.24028537456356094,1.0,27.67,0.01949494727987571,0.0827122820027178,0.0818011960232417,1.0,0.00017146561427615684
5564,0.2404284066027377,1.0,27.67,0.01949494727987571,0.08103442847294207,0.0801073649721703,1.0,0.00017091293109663868
5565,0.24055243438496093,1.0,27.67,0.01949494727987571,0.09277935919743742,0.09196784458100035,1.0,0.00017501691130066956
5566,0.24066245903048153,1.0,27.67,0.01949494727987571,0.08103442847294207,0.0801073649721703,1.0,0.00017095293908466516
5567,0.24075748031524932,1.0,27.67,0.01949494727987571,0.07264516082410248,0.07164077727346127,1.0,0.00016811163494825213
5568,0.24091951661137964,1.0,27.67,-0.0026569514543015997,0.07935657494318586,0.07841369314941982,1.0,0.00016668782794981905
5569,0.24101253744804707,1.0,27.67,-0.0026569514543015997,0.08103442847294207,0.0801073649721703,1.0,0.00016726630147890137
5570,0.24110655850876467,1.0,27.67,-0.0026569514543015997,0.07935657494318586,0.07841369314941982,1.0,0.00016671900903439133
5571,0.24121758337833546,1.0,27.67,-0.0026569514543015997,0.07767872141341013,0.07672020045852614,1.0,0.00016617636274481412
5572,0.24133661004030774,1.0,27.67,-0.0026569514543015997,0.07264516082410248,0.07164077727346127,1.0,0.00016452395147754923
5573,0.24149464544023733,1.0,27.67,-0.0026569514543015997,0.07767872141341013,0.07672020045852614,1.0,0.0001662224111177903
5574,0.24157866426045305,1.0,27.67,-0.0026569514543015997,0.08606794507836381,0.08518939552095771,1.0,0.0001690624850005121
5575,0.24168768868192345,1.0,27.67,-0.0026569514543015997,0.07600086788364417,0.07502688689949207,1.0,0.00016569500058153874
5576,0.2419427458147212,1.0,27.67,-0.0026569514543015997,0.07767872141341013,0.07672020045852614,1.0,0.00016629691347382628
5577,0.24204876956404103,1.0,27.67,-0.0026569514543015997,0.0827122820027178,0.0818011960232417,1.0,0.00016800520180793184
5578,0.24215679376146126,1.0,27.67,-0.0026569514543015997,0.0709673072943365,0.06994796130292583,1.0,0.00016410489803081043
5579,0.24226781863103206,1.0,27.67,-0.0026569514543015997,0.06928945376456078,0.06825534436778871,1.0,0.00016357090353642808
5580,0.2423578387955489,1.0,27.67,-0.0026569514543015997,0.07600086788364417,0.07502688689949207,1.0,0.00016580608031929538
5581,0.24252487621193017,1.0,27.67,-0.0026569514543015997,0.06761160023479482,0.06656288666096968,1.0,0.00016306248375640937
5582,0.2426178970485976,1.0,27.67,-0.0026569514543015997,0.07264516082410248,0.07164077727346127,1.0,0.00016473489278342134
5583,0.24270891743716463,1.0,27.67,-0.0026569514543015997,0.06761160023479482,0.06656288666096968,1.0,0.00016309249727745081
5584,0.24287695507759607,1.0,27.67,-0.0026569514543015997,0.07264516082410248,0.07164077727346127,1.0,0.00016477757497627762
5585,0.24298097837881555,1.0,27.67,-0.0026569514543015997,0.0709673072943365,0.06994796130292583,1.0,0.00016424020895066202
5586,0.24314601534709646,1.0,27.67,-0.016370031623078245,0.06593374670502886,0.06487058818247159,1.0,0.00016040020119690324
5587,0.24322703349516162,1.0,27.67,-0.016370031623078245,0.06593374670502886,0.06487058818247159,1.0,0.0001604131972844137
5588,0.24335706262168597,1.0,27.67,-0.016370031623078245,0.06425589317525313,0.06317848873936614,1.0,0.0001598943369577978
5589,0.24345308413050393,1.0,27.67,-0.016370031623078245,0.05251091846687184,0.05133852968015564,1.0,0.0001561825286375174
5590,0.24361412020258408,1.0,27.67,-0.016370031623078245,0.06257803964549692,0.061486548524584454,1.0,0.0001593974273606083
5591,0.24367313342154512,1.0,27.67,-0.016370031623078245,0.07264516082410248,0.07164077727346127,1.0,0.00016266291602677824
5592,0.2437541515696103,1.0,27.67,-0.016370031623078245,0.06090018611571143,0.05979478744166521,1.0,0.00015888349553453706
5593,0.24385917509487995,1.0,27.67,-0.016370031623078245,0.05754447905618927,0.05641176286431405,1.0,0.00015783304628163355
5594,0.2439571970517983,1.0,27.67,-0.016370031623078245,0.05922233258595523,0.058103185587061235,1.0,0.0001583812260699255
5595,0.24418624835929117,1.0,27.67,-0.016370031623078245,0.06257803964549692,0.061486548524584454,1.0,0.00015948865085135404
5596,0.24426526605925597,1.0,27.67,-0.016370031623078245,0.05586662552641354,0.054720519273426485,1.0,0.00015736610371519034
5597,0.24438329249717808,1.0,27.67,-0.016370031623078245,0.05586662552641354,0.054720519273426485,1.0,0.0001573846785061711
5598,0.2444823146781466,1.0,27.67,-0.016370031623078245,0.054188771996647574,0.05302943491085984,1.0,0.0001568709089795383
5599,0.24455933193001103,1.0,27.67,-0.016370031623078245,0.054188771996647574,0.05302943491085984,1.0,0.00015688299142848906
5600,0.24470736508943874,1.0,27.67,-0.016370031623078245,0.05586662552641354,0.054720519273426485,1.0,0.000157435691750229
5601,0.24479838547800578,1.0,27.67,-0.016370031623078245,0.05251091846687184,0.05133852968015564,1.0,0.00015639278638472927
5602,0.24492641415642974,1.0,27.67,-0.016370031623078245,0.05586662552641354,0.054720519273426485,1.0,0.00015747018228954795
5603,0.2450724468677571,1.0,27.67,-0.016370031623078245,0.049155211407339916,0.04795723671077327,1.0,0.00015538533758131505
5604,0.24523848406008816,1.0,27.67,-0.03008311179185414,0.04579950434780799,0.04457662046174914,1.0,0.00015226545936874766
5605,0.24532150265625371,1.0,27.67,-0.03008311179185414,0.047477357877564186,0.04626684897210357,1.0,0.00015279182711428453
5606,0.24541852438912187,1.0,27.67,-0.03008311179185414,0.0424437972882663,0.0411967008366248,1.0,0.00015127058213249461
5607,0.24553855127514435,1.0,27.67,-0.03008311179185414,0.044121650818022495,0.042886571083257156,1.0,0.00015179907412020402
5608,0.24563257233586194,1.0,27.67,-0.03008311179185414,0.04579950434780799,0.04457662046174914,1.0,0.00015232547830647302
5609,0.24584762050665218,1.0,27.67,-0.03008311179185414,0.04579950434780799,0.04457662046174914,1.0,0.0001523582397338639
5610,0.24595164380787166,1.0,27.67,-0.03008311179185414,0.049155211407339916,0.04795723671077327,1.0,0.00015340394818997674
5611,0.2460486655407398,1.0,27.67,-0.03008311179185414,0.04579950434780799,0.04457662046174914,1.0,0.00015238887423185322
5612,0.2461436868255076,1.0,27.67,-0.03008311179185414,0.0424437972882663,0.0411967008366248,1.0,0.00015138031963458551
5613,0.24626371371153008,1.0,27.67,-0.03008311179185414,0.04076594375850033,0.03950700972185206,1.0,0.0001508895304769343
5614,0.2464177482152589,1.0,27.67,-0.03008311179185414,0.054188771996647574,0.05302943491085984,1.0,0.00015503424572561604
5615,0.24656578137468663,1.0,27.67,-0.03008311179185414,0.03573238316918291,0.03443893155451696,1.0,0.0001494181695881399
5616,0.24668380781260874,1.0,27.67,-0.03008311179185414,0.04579950434780799,0.04457662046174914,1.0,0.00015248569533384825
5617,0.2469378647213563,1.0,27.67,-0.03008311179185414,0.0424437972882663,0.0411967008366248,1.0,0.00015150059245477905
5618,0.2470388873504252,1.0,27.67,-0.03008311179185414,0.0390880902287246,0.03781747783539175,1.0,0.00015049892481385171
5619,0.24717591804530084,1.0,27.67,-0.03008311179185414,0.03405452963941694,0.032749917160099645,1.0,0.00014900685582427492
5620,0.24729794537942368,1.0,27.67,-0.03008311179185414,0.03237667610965098,0.03106108189753912,1.0,0.0001485241858869137
5621,0.2473999682325428,1.0,27.67,-0.03008311179185414,0.03741023669895864,0.036128125080793896,1.0,0.00015004720974711878
5622,0.2475780081134761,1.0,27.67,-0.04379619196063079,0.03405452963941694,0.032749917160099645,1.0,0.00014703663117877542
5623,0.24766102670964166,1.0,27.67,-0.04379619196063079,0.02734311552033356,0.025995591190393512,1.0,0.00014508207946447584
5624,0.2477360435134057,1.0,27.67,-0.04379619196063079,0.03741023669895864,0.036128125080793896,1.0,0.00014805345493527902
5625,0.2478150612133705,1.0,27.67,-0.04379619196063079,0.03405452963941694,0.032749917160099645,1.0,0.00014707149142685513
5626,0.24792608608294128,1.0,27.67,-0.04379619196063079,0.029020969050119055,0.027683908960916704,1.0,0.0001456098417573337
5627,0.24809112305122216,1.0,27.67,-0.04379619196063079,0.03237667610965098,0.03106108189753912,1.0,0.00014661767345939538
5628,0.24822415284989707,1.0,27.67,-0.04379619196063079,0.03573238316918291,0.03443893155451696,1.0,0.000147627855412308
5629,0.2483321770473173,1.0,27.67,-0.04379619196063079,0.029020969050119055,0.027683908960916704,1.0,0.00014566898567052488
5630,0.24859623619656673,1.0,27.67,-0.04379619196063079,0.02566526199057736,0.024307432648188413,1.0,0.00014472986672356273
5631,0.24869625860158545,1.0,27.67,-0.04379619196063079,0.018953891855399422,0.01755653008733963,1.0,0.0001428089021923846
5632,0.24884829265721392,1.0,27.67,-0.04379619196063079,0.013920331266081998,0.012495159412945498,1.0,0.00014139606986864785
5633,0.24897832178373827,1.0,27.67,-0.04379619196063079,0.029020969050119055,0.027683908960916704,1.0,0.00014576314102851114
5634,0.24905833970775323,1.0,27.67,-0.04379619196063079,0.030698822579875253,0.02937240586329386,1.0,0.00014626633868396224
5635,0.24923237869248582,1.0,27.67,-0.04379619196063079,0.022309598914921583,0.020931633055818372,1.0,0.0001438504212008635
5636,0.24932439930510306,1.0,27.67,-0.04379619196063079,0.02063174538515562,0.019244011909189306,1.0,0.00014338032578835113
5637,0.2494294228303727,1.0,27.67,-0.04379619196063079,0.012242477736316034,0.010808374214995602,1.0,0.0001410030632753201
5638,0.2495254443391907,1.0,27.67,-0.04379619196063079,0.015598184795857728,0.014182123742757841,1.0,0.0001419687247955846
5639,0.24969548242772252,1.0,27.67,-0.061728681412107765,0.018953891855399422,0.01755653008733963,1.0,0.00014041111861750992
5640,0.24988352454915772,1.0,27.67,-0.061728681412107765,0.023987408460811398,0.02261945323784576,1.0,0.0001418625599470248
5641,0.2500095527794813,1.0,27.67,-0.061728681412107765,0.012242477736316034,0.010808374214995602,1.0,0.00013857750981269835
5642,0.25022360072622135,1.0,27.67,-0.061728681412107765,0.012242477736316034,0.010808374214995602,1.0,0.0001386071757527015
5643,0.2503076195464371,1.0,27.67,-0.061728681412107765,0.015598184795857728,0.014182123742757841,1.0,0.00013955475393013706
5644,0.25041464351980713,1.0,27.67,-0.061728681412107765,0.00888677067677434,0.007435341214671847,1.0,0.0001377040028352981
5645,0.25052366794127756,1.0,27.67,-0.061728681412107765,0.005531063617232647,0.0040629849346978586,1.0,0.00013679558721070196
5646,0.25061468832984457,1.0,27.67,-0.061728681412107765,0.012242477736316034,0.010808374214995602,1.0,0.0001386613948778723
5647,0.2507947286588783,1.0,27.67,-0.061728681412107765,0.005531063617232647,0.0040629849346978586,1.0,0.00013683267281392817
5648,0.25087474658289327,1.0,27.67,-0.061728681412107765,0.013920331266081998,0.012495159412945498,1.0,0.00013916489150341886
5649,0.25099377324486555,1.0,27.67,-0.061728681412107765,0.01056462420655007,0.00912176814890533,1.0,0.00013824807831572483
5650,0.25109079497773373,1.0,27.67,-0.061728681412107765,0.005531063617232647,0.0040629849346978586,1.0,0.00013687319108636974
5651,0.25118781671060186,1.0,27.67,-0.061728681412107765,0.01056462420655007,0.00912176814890533,1.0,0.0001382749075375817
5652,0.251396863537091,1.0,27.67,-0.061728681412107765,0.003853210087466683,0.0023770555889601796,1.0,0.000136455333063848
5653,0.25150688818261163,1.0,27.67,-0.061728681412107765,0.005531063617232647,0.0040629849346978586,1.0,0.00013693015596647422
5654,0.2516119117078813,1.0,27.67,-0.061728681412107765,0.005531063617232647,0.0040629849346978586,1.0,0.0001369445378681154
5655,0.25170693299264907,1.0,27.67,-0.061728681412107765,-0.0011803505018312082,-0.002679697464181019,1.0,0.0001351273350982094
5656,0.2518999762343352,1.0,27.67,-0.07333205693953387,0.005531063617232647,0.0040629849346978586,1.0,0.0001354037498311069
5657,0.25198399505455094,1.0,27.67,-0.07333205693953387,0.003853210087466683,0.0023770555889601796,1.0,0.00013496040605313022
5658,0.25211402418107526,1.0,27.67,-0.07333205693953387,-0.0011803505018312082,-0.002679697464181019,1.0,0.00013362289676882534
5659,0.25224005241139885,1.0,27.67,-0.07333205693953387,-0.004536057561372902,-0.006049983776005678,1.0,0.00013274393560898265
5660,0.2523520775050198,1.0,27.67,-0.07333205693953387,-0.007891764620914597,-0.009419613271010785,1.0,0.00013186899617344375
5661,0.2525441205226558,1.0,27.67,-0.07333205693953387,-0.0028582040316069385,-0.004364930186021744,1.0,0.00013323157800513883
5662,0.2526431427036243,1.0,27.67,-0.07333205693953387,-0.007891764620914597,-0.009419613271010785,1.0,0.00013190738492618767
5663,0.2527541675731951,1.0,27.67,-0.07333205693953387,-0.012925325210222252,-0.014472763783432185,1.0,0.00013059812073295366
5664,0.25286719289086623,1.0,27.67,-0.07333205693953387,-0.0028582040316069385,-0.004364930186021744,1.0,0.0001332746291750315
5665,0.25303022941104675,1.0,27.67,-0.07333205693953387,-0.0028582040316069385,-0.004364930186021744,1.0,0.00013329635996916042
5666,0.25311024733506177,1.0,27.67,-0.07333205693953387,-0.004536057561372902,-0.006049983776005678,1.0,0.00013285950106193796
5667,0.25322827377298385,1.0,27.67,-0.07333205693953387,-0.00956961815068056,-0.011104169272496087,1.0,0.00013154157138843463
5668,0.25332929640205276,1.0,27.67,-0.07333205693953387,-0.007891764620914597,-0.009419613271010785,1.0,0.0001319979263542206
5669,0.2534933331462835,1.0,27.67,-0.07333205693953387,-0.014603178739978451,-0.016156802292880156,1.0,0.00013025606826338988
5670,0.25357935241459956,1.0,27.67,-0.07333205693953387,-0.007891764620914597,-0.009419613271010785,1.0,0.00013203093795045138
5671,0.2537013797487224,1.0,27.67,-0.07333205693953387,-0.014603178739978451,-0.016156802292880156,1.0,0.00013028317090264192
5672,0.2537964010334902,1.0,27.67,-0.07333205693953387,-0.007891764620914597,-0.009419613271010785,1.0,0.0001320595987090868
5673,0.2540024471878288,1.0,27.67,-0.07333205693953387,-0.014603178739978451,-0.016156802292880156,1.0,0.00013032240153428582
5674,0.25417648617256133,1.0,27.67,-0.08704513710831052,-0.024670299918603533,-0.026257430808853826,1.0,0.00012600302899024653
5675,0.25425650409657635,1.0,27.67,-0.08704513710831052,-0.014603178739978451,-0.016156802292880156,1.0,0.00012858019388140924
5676,0.2543645282939966,1.0,27.67,-0.08704513710831052,-0.014603178739978451,-0.016156802292880156,1.0,0.00012859408465381791
5677,0.25446755137116583,1.0,27.67,-0.08704513710831052,-0.014603178739978451,-0.016156802292880156,1.0,0.00012860733373295315
5678,0.25467059685335386,1.0,27.67,-0.08704513710831052,-0.014603178739978451,-0.016156802292880156,1.0,0.00012863344999219722
5679,0.254815629340631,1.0,27.67,-0.08704513710831052,-0.014603178739978451,-0.016156802292880156,1.0,0.00012865210771001627
5680,0.2549336557785531,1.0,27.67,-0.08704513710831052,-0.02131459285906184,-0.022891244626247597,1.0,0.00012694890887407517
5681,0.25517070887844745,1.0,27.67,-0.08704513710831052,-0.019636739329295876,-0.021207882837152223,1.0,0.00012740650877044805
5682,0.25524372523411115,1.0,27.67,-0.08704513710831052,-0.022992446388827803,-0.024574427283477692,1.0,0.00012656220251682423
5683,0.2553507492074812,1.0,27.67,-0.08704513710831052,-0.02131459285906184,-0.022891244626247597,1.0,0.00012700187042677911
5684,0.255477777661855,1.0,27.67,-0.08704513710831052,-0.024670299918603533,-0.026257430808853826,1.0,0.00012616710534376564
5685,0.25565081642253734,1.0,27.67,-0.08704513710831052,-0.02131459285906184,-0.022891244626247597,1.0,0.00012703998592838845
5686,0.25578584666931264,1.0,27.67,-0.08704513710831052,-0.026348153448369497,-0.02794027510590621,1.0,0.00012578257141477117
5687,0.2558918704186325,1.0,27.67,-0.08704513710831052,-0.026348153448369497,-0.02794027510590621,1.0,0.00012579590830153189
5688,0.25601089708060476,1.0,27.67,-0.08704513710831052,-0.026348153448369497,-0.02794027510590621,1.0,0.00012581088252913152
5689,0.2561249226223261,1.0,27.67,-0.08704513710831052,-0.026348153448369497,-0.02794027510590621,1.0,0.0001258252292592047
5690,0.256337970345016,1.0,27.67,-0.1007582172770864,-0.026348153448369497,-0.02794027510590621,1.0,0.00012413805080309297
5691,0.2564750010398916,1.0,27.67,-0.1007582172770864,-0.03305956756745288,-0.0346699405896998,1.0,0.00012249752574669783
5692,0.25660803083856654,1.0,27.67,-0.1007582172770864,-0.03641527462698481,-0.03803373834752052,1.0,0.00012169338805031179
5693,0.25677306780684744,1.0,27.67,-0.1007582172770864,-0.03305956756745288,-0.0346699405896998,1.0,0.0001225340442873609
5694,0.25686608864351484,1.0,27.67,-0.1007582172770864,-0.03305956756745288,-0.0346699405896998,1.0,0.00012254544324191732
5695,0.2569561088080317,1.0,27.67,-0.1007582172770864,-0.02970386050791119,-0.03130544620798213,1.0,0.0001233828151201645
5696,0.2571351489130152,1.0,27.67,-0.1007582172770864,-0.03641527462698481,-0.03803373834752052,1.0,0.00012175755289880181
5697,0.2572381719901845,1.0,27.67,-0.1007582172770864,-0.03809308417286486,-0.039715388432182974,1.0,0.00012136172103478385
5698,0.2574502194888242,1.0,27.67,-0.1007582172770864,-0.03473742109720908,-0.036351929034539966,1.0,0.00012220578432742016
5699,0.257556243238144,1.0,27.67,-0.1007582172770864,-0.03977093770263082,-0.04139685938499146,1.0,0.000120993209400432
5700,0.25764026205835977,1.0,27.67,-0.1007582172770864,-0.03138171403766739,-0.03298777301300001,1.0,0.00012305310130684578
5701,0.25776729051273356,1.0,27.67,-0.1007582172770864,-0.03809308417286486,-0.039715388432182974,1.0,0.00012142595391680889
5702,0.2578673129177523,1.0,27.67,-0.1007582172770864,-0.04144879123240655,-0.043078171109476204,1.0,0.0001206249913657378
5703,0.2580293492138826,1.0,27.67,-0.1007582172770864,-0.048160205351470406,-0.04980166649590487,1.0,0.00011903460349094526
5704,0.25811836915434927,1.0,27.67,-0.1007582172770864,-0.044804498291928715,-0.04644025716286684,1.0,0.00011984749566482606
5705,0.2582644018656766,1.0,27.67,-0.1007582172770864,-0.04144879123240655,-0.043078171109476204,1.0,0.00012067290059005331
5706,0.258437440626359,1.0,27.67,-0.11447129744586305,-0.046482351821704446,-0.048121051395314245,1.0,0.00011785652350993533
5707,0.25852646056682566,1.0,27.67,-0.11447129744586305,-0.044804498291928715,-0.04644025716286684,1.0,0.00011826353678848287
5708,0.2586424865566474,1.0,27.67,-0.11447129744586305,-0.04144879123240655,-0.043078171109476204,1.0,0.00011907445963569881
5709,0.2587415087376159,1.0,27.67,-0.11447129744586305,-0.054871619470553794,-0.056522455000911825,1.0,0.00011592948957001859
5710,0.25884153114263464,1.0,27.67,-0.11447129744586305,-0.04312664476216275,-0.044759303702098505,1.0,0.00011869880395807726
5711,0.2590565793134249,1.0,27.67,-0.11447129744586305,-0.048160205351470406,-0.04980166649590487,1.0,0.00011753413688326911
5712,0.2591145923083358,1.0,27.67,-0.11447129744586305,-0.054871619470553794,-0.056522455000911825,1.0,0.00011597274980555904
5713,0.2592136144893043,1.0,27.67,-0.11447129744586305,-0.0515159124110121,-0.05316239910858464,1.0,0.00011676574236286809
5714,0.2593006339816706,1.0,27.67,-0.11447129744586305,-0.06158303358961765,-0.0632404968174112,1.0,0.00011444707116700473
5715,0.2594036570588399,1.0,27.67,-0.11447129744586305,-0.044804498291928715,-0.04644025716286684,1.0,0.00011836732452976263
5716,0.25960970321317844,1.0,27.67,-0.11447129744586305,-0.053193765940778064,-0.05484251662067663,1.0,0.00011642042648080239
5717,0.25972072808274926,1.0,27.67,-0.11447129744586305,-0.05822732653009549,-0.0598818142693364,1.0,0.0001152664768281423
5718,0.2597927442143627,1.0,27.67,-0.11447129744586305,-0.054871619470553794,-0.056522455000911825,1.0,0.00011605142503616961
5719,0.25987476258647807,1.0,27.67,-0.11447129744586305,-0.053193765940778064,-0.05484251662067663,1.0,0.0001164512894514089
5720,0.2600848096370174,1.0,27.67,-0.11447129744586305,-0.05990518005985169,-0.06156123515753426,1.0,0.00011492199638588612
5721,0.2601938340584878,1.0,27.67,-0.11447129744586305,-0.05822732653009549,-0.0598818142693364,1.0,0.00011532102397074327
5722,0.26028685489515524,1.0,27.67,-0.11447129744586305,-0.054871619470553794,-0.056522455000911825,1.0,0.00011610878248599693
5723,0.2603988799887762,1.0,27.67,-0.11447129744586305,-0.06326088711939339,-0.0649195793454257,1.0,0.0001141888823313773
5724,0.2605639169570571,1.0,27.67,-0.11447129744586305,-0.05822732653009549,-0.0598818142693364,1.0,0.00011536371097590544
5725,0.260712950340535,1.0,27.67,-0.12501982065261427,-0.05822732653009549,-0.0598818142693364,1.0,0.00011417024051779047
5726,0.2608389785708586,1.0,27.67,-0.12501982065261427,-0.05654947300031976,-0.058202214249284574,1.0,0.0001145686265289345
5727,0.2609720083695335,1.0,27.67,-0.12501982065261427,-0.05990518005985169,-0.06156123515753426,1.0,0.00011381708192631389
5728,0.26107403122265255,1.0,27.67,-0.12501982065261427,-0.06158303358961765,-0.0632404968174112,1.0,0.0001134472168901892
5729,0.26124106863903385,1.0,27.67,-0.12501982065261427,-0.06829444770870104,-0.06995583175248606,1.0,0.00011195293827478854
5730,0.26133208902760086,1.0,27.67,-0.12501982065261427,-0.06326088711939339,-0.0649195793454257,1.0,0.00011309621994289608
5731,0.26147011994652675,1.0,27.67,-0.12501982065261427,-0.06326088711939339,-0.0649195793454257,1.0,0.0001131118320763881
5732,0.26158614593634844,1.0,27.67,-0.12501982065261427,-0.06493874064915935,-0.06659850264512776,1.0,0.00011274587581113029
5733,0.26175618402488027,1.0,27.67,-0.12501982065261427,-0.07500586182778443,-0.07666841999906182,1.0,0.0001105171076675206
5734,0.2618412030691462,1.0,27.67,-0.12501982065261427,-0.06829444770870104,-0.06995583175248606,1.0,0.00011202014646167542
5735,0.2619502274906166,1.0,27.67,-0.12501982065261427,-0.06493874064915935,-0.06659850264512776,1.0,0.00011278693271705142
5736,0.26206325280828774,1.0,27.67,-0.12501982065261427,-0.07500586182778443,-0.07666841999906182,1.0,0.00011055104984298441
5737,0.2622152868639162,1.0,27.67,-0.12501982065261427,-0.069972301238467,-0.07163423756015079,1.0,0.00011168659835815527
5738,0.2623783233840967,1.0,27.67,-0.12501982065261427,-0.07500586182778443,-0.07666841999906182,1.0,0.00011058588734051126
5739,0.26248934825366754,1.0,27.67,-0.12501982065261427,-0.07836156888730658,-0.08002369904180949,1.0,0.00010985846218470996
5740,0.2625963722270376,1.0,27.67,-0.12501982065261427,-0.07836156888730658,-0.08002369904180949,1.0,0.00010987022051458157
5741,0.26269139351180537,1.0,27.67,-0.12501982065261427,-0.06829444770870104,-0.06995583175248606,1.0,0.00011211542713136238
5742,0.2628904380977926,1.0,27.67,-0.14295231010409049,-0.08003942241708231,-0.08170108976894108,1.0,0.00010758776015155917
5743,0.2630534746179731,1.0,27.67,-0.14295231010409049,-0.07668371535755039,-0.07834614908636829,1.0,0.00010832979874713519
5744,0.2631985071052503,1.0,27.67,-0.14295231010409049,-0.08339512947662402,-0.08505535373116127,1.0,0.0001069012274884055
5745,0.2633645442975814,1.0,27.67,-0.14295231010409049,-0.07836156888730658,-0.08002369904180949,1.0,0.00010800052546096243
5746,0.26348157051145327,1.0,27.67,-0.14295231010409049,-0.08003942241708231,-0.08170108976894108,1.0,0.000107651378710081
5747,0.2635825931405222,1.0,27.67,-0.14295231010409049,-0.08339512947662402,-0.08505535373116127,1.0,0.00010694229538217303
5748,0.26367861464934017,1.0,27.67,-0.14295231010409049,-0.07836156888730658,-0.08002369904180949,1.0,0.00010803445116157943
5749,0.2638786594593776,1.0,27.67,-0.14295231010409049,-0.08507298300638998,-0.08673222696624988,1.0,0.00010661571198676244
5750,0.26408770628586675,1.0,27.67,-0.14295231010409049,-0.08507298300638998,-0.08673222696624988,1.0,0.00010663800239381452
5751,0.2641857282427851,1.0,27.67,-0.14295231010409049,-0.08507298300638998,-0.08673222696624988,1.0,0.00010664845595988907
5752,0.264350765211066,1.0,27.67,-0.14295231010409049,-0.09514010418499552,-0.09678988373962019,1.0,0.00010454098086684105
5753,0.26446078985658655,1.0,27.67,-0.14295231010409049,-0.08842869006593167,-0.0900854559443954,1.0,0.00010596452906574032
5754,0.26465283287422253,1.0,27.67,-0.14295231010409049,-0.09346225065523932,-0.0951140454886006,1.0,0.00010492384133549025
5755,0.26477786088049593,1.0,27.67,-0.14295231010409049,-0.08507298300638998,-0.08673222696624988,1.0,0.0001067116258285164
5756,0.2648658805969124,1.0,27.67,-0.14295231010409049,-0.08842869006593167,-0.0900854559443954,1.0,0.00010600746378333281
5757,0.2650799285436525,1.0,27.67,-0.15772024259354203,-0.08675083653615594,-0.08840892106948735,1.0,0.00010482688789546705
5758,0.26517494982842027,1.0,27.67,-0.15772024259354203,-0.09178439712547336,-0.09343800820218551,1.0,0.00010378725111285047
5759,0.26530097805874386,1.0,27.67,-0.15772024259354203,-0.08842869006593167,-0.0900854559443954,1.0,0.00010449896033727588
5760,0.2654010004637626,1.0,27.67,-0.15772024259354203,-0.09681795771477125,-0.09846558266585756,1.0,0.00010277154596860615
5761,0.2654860195080285,1.0,27.67,-0.15772024259354203,-0.101851474320193,-0.1034916046534148,1.0,0.00010175159193533615
